Index,Day,Month,Year,Initials,SVL,VT,R,Weight,Sex,Page,Comments,PredictedMass,CorrectedMass,FinalMass,,
1046457,,,1986,DN,202,99,58,332,F,109,15 E,302.4223493,368.8077431,449.7655403,,
1048377,2,10,1986,AC,188,178,58,251,F,111,0 E,211.1120943,257.4537735,313.9680165,,
33825,,11,1987,AC/LG,205,146,57,257,F,58,0 E,225.0195085,274.4140348,334.6512619,,
50237,6,10,1987,AC,211,175,57,295,F,61,13 E,253.1083031,308.6686623,376.4251979,,
50721,6,10,1987,AC,189,137,57,220,F,61,0 E,192.1981367,234.3879716,285.8389897,,
51129,5,10,1987,AC,182,123,57,245,F,61,0 E,215.8846831,263.2740038,321.0658583,,
575039,10,10,1986,AC,219,100,57,325,F,75,10 E,297.8586143,363.2422125,442.9783079,,
588849,,,1986,DN,194,185,57,340,F,79,0 E,285.6425718,348.3445998,424.8104875,,
851489,25,9,1985,DN,172,134,57,155,F,90,0 E,134.1447251,163.5911282,199.5013758,,
968672,18,12,1964,WD,200,147,57,290,F,97,,252.9053466,308.4211544,376.123359,,
980029,11,9,1984,DN,204,183,57,353,F,100,0 E,299.4027325,365.1252835,445.2747359,,
980793,11,9,1984,DN,190,164,57,373,F,101,0 E,318.1918367,388.0388253,473.2180796,,
983840,18,12,1954,WD,190,160,57,260,M,104,,222.5936657,271.4556899,331.0435242,,
1048353,7,10,1986,AC,182,138,57,275,F,111,8 E,238.8579078,291.2901314,355.2318676,,
928,10,9,1984,DN,222,106,56,293,F,21,,267.5105871,326.2324233,397.8444186,,
1497,9,11,1992,AC,132,103,56,80,JM,23,,69.22124357,84.41615069,102.9465252,,
32801,16,5,1950,WD,164,118,56,170,M,55,,148.6555377,181.2872411,221.0820013,,
62525,5,11,1986,AC/LG,201,166,56,305,F,64,12 E,261.8457539,319.3240901,389.4196221,,
63423,5,11,1986,AC/LG,191,131,56,315,F,65,8 E,277.0768704,337.8986225,412.0714909,,
63485,5,11,1986,AC/LG,180,114,56,227,F,66,0 E,201.5295276,245.7677165,299.7167275,,
65469,,,1986,DN,216,118,56,372,F,67,10 E,335.4321893,409.0636455,498.8581042,,
574497,,,1986,DN,209,119,56,350,F,75,11 E,314.2894569,383.2798255,467.4144213,,
620894,7,8,1992,AC,208,180,56,340,F,81,,289.9309141,353.5742855,431.1881531,,
820273,7,10,1986,AC,252,226,56,610,M,84,,517.4019344,630.9779688,769.4853278,,
850977,10,10,1986,AC,198,173,56,268,F,90,0 E,228.2094061,278.3041538,339.3953095,,
1046463,30,9,1987,AC,203,189,56,260,F,109,0 E,219.2623638,267.3931266,326.0891787,,
1048481,28,9,1983,DN,202,108,56,325,F,111,0 E,293.6675527,358.1311618,436.7453193,,
1048481,9,10,1986,AC,196,112,56,340,F,111,0 E,305.1976116,372.1922093,453.8929381,,
2033,22,2,1972,IC,208,163,55,323,F,26,,279.3191615,340.6331238,415.4062485,,
32345,20,9,1988,AC,185,161,55,234,M,51,,199.3749298,243.1401583,296.5123882,,
63033,4,11,1986,AC/LG,184,166,55,252,F,65,9 E,213.5530411,260.430538,317.598217,,
63281,5,11,1986,AC/LG,198,160,55,301,F,65,10 E,259.2017011,316.0996355,385.4873603,,
327681,14,2,1950,WD,205,173,55,340,M,68,,290.9946772,354.8715575,432.7701921,,
557632,29,11,1953,WD,135,81,55,96,J,72,,85.73465347,104.5544554,127.5054335,,
559038,,,1986,DN,187,197,55,290,F,74,6 E,239.6242664,292.2247151,356.3716038,,
575037,7,8,1992,AC,215,141,55,340,F,75,,300.652957,366.6499476,447.1340824,,
583677A,10,10,1986,AC,209,121,55,380,F,78,8 E,340.6444189,415.420023,506.6097842,,
821183,,,1986,DN,202,193,55,317,F,85,,266.2376835,324.6801018,395.9513436,,
837437,,,1986,DN,176,130,55,217,F,86,7 E,189.1232817,230.6381484,281.2660346,,
843776,17,12,1954,WD,172,151,55,250,F,86,,212.7311819,259.4282706,316.3759397,,
850977,26,9,1985,DN,185,174,55,230,F,90,0 E,193.6530602,236.1622685,288.0027665,,
952121,25,9,1985,DN,185,180,55,240,F,95,0 E,200.9775681,245.0945953,298.8958479,,
975903,18,12,1954,WD,193,143,55,330,F,98,,287.4920181,350.600022,427.5610025,,
980977,10,9,1984,DN,192,192,55,278,F,101,0 E,231.7523105,282.6247689,344.6643524,,
982969,10,9,1984,DN,182,142,55,223,F,103,2 E,192.9569902,235.3134026,286.9675642,,
1015808B,20,11,1987,AC/LG,214,95,55,345,F,104,13 E,316.9242557,386.4929947,471.3329204,,
1046065,28,9,1983,DN,194,153,55,290,F,109,0 E,250.5654527,305.5676252,372.6434454,,
1046527,27,9,1983,DN,220,223,55,355,F,110,0 E,295.2728644,360.0888591,439.132755,,
1047615,5,10,1987,AC,209,150,55,270,F,110,0 E,236.1745191,288.0177062,351.2411051,,
1048377,26,9,1983,DN,185,178,55,265,F,111,0 E,222.3143633,271.1150772,330.6281429,,
1113,7,11,1992,AC,180,167,54,195,F,22,,164.5369504,200.6548176,244.7009971,,
1117,8,11,1992,AC,140,86,54,110,JF,22,,97.98814898,119.4977427,145.7289545,,
1561,12,8,1992,AC,136,87,54,80,JM,23,,70.94352717,86.51649654,105.5079226,,
3065,18,2,1972,IC,197,173,54,336.6,F,28,,286.4083454,349.27847,425.9493536,,
17457,4,10,1987,AC,179,158,54,233,F,33,0 eggs,198.1048458,241.5912753,294.6235065,,
31744,7,10,1986,AC,222,211,54,450,M,49,,378.2565988,461.2885352,562.5469941,,
33600A,30,9,1986,DN,204,115,54,312,F,56,0 E,280.4506712,342.0130137,417.089041,,
34784B,29,10,1975,DN,227,233,54,423,M,59,,351.0865364,428.1543126,522.1394056,,
64513B,6,1,1978,DN,168,136,54,154,J,66,,132.5819471,161.6853013,197.1771968,,
65312A,28,4,1976,DN,232,208,54,455,M,67,,385.9488294,470.6693041,573.9869562,,
583613,,,1986,DN,189,180,54,319,F,77,0 E,268.0550972,326.8964599,398.6542194,,
821049,,,1986,DN,207,138,54,360,F,84,13 E,317.7299413,387.4755382,472.5311441,,
845745,,,1986,DN,193,157,54,330,F,87,0 E,283.9116167,346.2336789,422.2361938,,
849849,,,1986,DN,180,110,54,199,F,89,0 E,177.3695652,216.3043478,263.78579,,
851968,5,10,1986,DN,195,130,54,378,F,91,0 E,333.6164384,406.8493151,496.1577013,,
968505,,,1986,DN,201,177,54,306,F,97,12 E,260.2640808,317.3952205,387.0673421,,
980025,11,9,1984,DN,206,162,54,475,F,100,0 E,410.5683531,500.6931135,610.601358,,
980992,18,12,1954,WD,263,127,54,710,M,102,,647.595257,789.7503134,963.1101382,,
1565,8,8,1992,AC,153,121,53,120,JM,23,,103.6431227,126.394052,154.1390879,,
1873,6,11,1992,AC,187,174,53,325,F,24,,274.1034731,334.2725282,407.6494246,,
16385,20,2,1972,IC,231,177,53,473,M,32,,410.2672778,500.3259485,610.1535957,,
17440A,8,11,1992,AC,186,153,53,250,F,33,,214.7487098,261.8886704,319.3764274,,
26557,11,11,1971,IC,189,98,53,225,F,43,,203.9015405,248.6604153,303.2444089,,
34745,7,10,1987,AC,188,108,53,265,F,59,6 E,237.7451644,289.9331274,353.5769846,,
65312B,21,7,1977,DN,197,158,53,250,F,67,,215.5078735,262.8144799,320.5054633,,
557857,30,11,1953,WD,180,153,53,220,M,72,,188.0947867,229.3838863,279.7364467,,
587705,8,10,1986,DN,185,165,53,283,F,79,0 E,240.2411863,292.9770565,357.2890933,,
845729,,,1986,DN,190,104,53,231,F,87,0 E,208.2523935,253.9663335,309.7150409,,
849696,17,12,1954,WD,182,168,53,250,F,88,,211.1119113,257.4535503,313.9677443,,
849919,25,9,1985,DN,194,165,53,290,F,89,9 E,247.9213242,302.3430782,368.711071,,
980991,9,9,1984,DN,189,119,53,263,F,101,0 E,233.6434668,284.9310571,347.4768989,,
980991,,,1986,DN,183,123,53,270,F,101,0 E,238.0683311,290.3272331,354.0576013,,
983033A,4,2,1992,AC,159,138,53,130,JM,103,,110.8080448,135.1317619,164.7948316,,
1033273,6,2,1972,IC,214,200,53,319.5,M,106,,269.2790663,328.3891053,400.4745186,,
1034175,29,9,1983,DN,205,100,53,310,,107,11 E,282.5001232,344.5123454,420.1370066,,
1042237,9,10,1987,AC,197,192,53,308,F,108,0 E,257.8502737,314.4515533,383.4775041,,
1048353,26,9,1983,DN,175,139,53,243,F,111,0 E,209.7531033,255.7964674,311.9469115,,
1072,,4,1988,MEM,132.4,101,52,106.55,J,22,,92.47288205,112.7718074,137.5265944,,
1951,7,8,1992,AC,165,87,52,256,JF,25,,231.6279409,282.4730987,344.4793886,,
1969,4,10,1987,AC,201,111,52,289,F,25,,260.312785,317.4546159,387.1397755,,
15328,18,2,1972,IC,199,162,52,259.6,F,31,,223.3208446,272.3424935,332.124992,,
30705,10,11,1971,IC,196,89,52,230,M,48,,210.8901936,257.1831629,313.6380035,,
32768,11,9,1984,DN,193,167,52,308,F,54,0 E,262.6477521,320.3021367,390.6123618,,
34352,10,10,1987,AC,192,67,52,195,F,58,0 E,182.304852,222.3229902,271.1255978,,
557105,29,11,1953,WD,218,155,52,470,F,71,,411.5995653,501.9506894,612.1349871,,
844817,17,12,1954,WD,122,90,52,70,JM,86,,61.01739489,74.41145718,90.74567949,,
851889,25,9,1985,DN,204,140,52,360,F,91,11 E,316.6364575,386.1420213,470.9049041,,
852529,18,12,1954,WD,260,147,52,720,M,91,,647.0013028,789.025979,962.2268037,,
877568,17,12,1954,WD,218,96,52,360,F,92,,330.9194263,403.560276,492.146678,,
952225,25,9,1985,DN,180,98,52,205,F,95,4 E,184.91,225.5,275,,
952449,9,8,1992,AC,197,178,52,300,F,95,3 E,254.1705208,309.9640497,378.0049387,,
967713,6,10,1987,AC,187,120,52,175,F,96,0 E,155.1339121,189.1876977,230.7167046,,
967729,24,9,1985,DN,212,172,52,360,F,96,0 E,309.8361718,377.84899,460.7914513,,
980017,11,9,1984,DN,182,137,52,290,F,100,0 E,252.1266364,307.4715079,374.9652535,,
982048,18,12,1954,WD,142,145,52,116,JM,102,,96.36372127,117.5167333,143.3130893,,
1046463,27,9,1983,DN,199,185,52,310,F,109,0 E,261.4892057,318.8892753,388.8893601,,
1047615,17,7,1988,AC,215,151,52,296,F,110,,259.6141287,316.602596,386.1007268,,
2496,7,2,1972,IC,184,116,51,194.5,F,27,,172.7648998,210.6889022,256.9376856,,
16928A,18,2,1972,IC,211,118,51,304.6,F,32,,274.0193475,334.169936,407.5243122,,
21533,28,2,1971,IC,269,205,51,745,M,38,,646.6573775,788.606558,961.7153146,,
23552,28,2,1971,IC,221,183,51,390,M,39,,334.6939496,408.1633532,497.7601868,,
29724,11,11,1971,IC,223,157,51,330,M,45,,289.3480554,352.8634822,430.3213198,,
62465A,17,1,1976,DN,159,152,51,158,J,64,,132.6871377,161.8135825,197.3336373,,
64573,,,1986,AC/LG,216,170,51,404,F,66,0 E,349.1612903,425.8064516,519.2761605,,
574513,9,9,1984,DN,210,160,51,386,F,75,,335.056915,408.605994,498.2999926,,
820797,3,10,1986,DN,220,185,51,404,F,84,12 E,345.9470096,421.886597,514.4958501,,
836665,3,10,1986,AC,199,192,51,349,F,85,11 E,292.6534023,356.8943931,435.2370648,,
967743A,7,11,1992,AC,220,181,51,415,M,97,,356.4738984,434.7242663,530.1515443,,
976447,23,9,1985,DN,183,134,51,256,F,99,0 E,223.3616441,272.3922489,332.1856694,,
573,3,2,1992,AC,210,171,50,300,F,19,,258.0653951,314.7138965,383.7974347,,
1373,8,11,1992,AC,163,125,50,150,JF,22,,130.0915494,158.6482309,193.4734524,,
15136,18,2,1972,IC,259,241,50,672.6,M,31,,567.2657088,691.7874497,843.6432314,,
25376,28,2,1971,IC,178,138,50,215,J,39,,186.1935533,227.0653089,276.9089132,,
29718,11,11,1971,IC,274,82,50,730,M,45,,688.8603632,840.0736136,1024.480017,,
32541,,4,1988,AC,212,98,50,327,F,52,,299.382603,365.1007354,445.2447993,,
50201,15,2,1950,WD,263,180,50,680,,60,,598.2868121,729.6180635,889.7781263,,
51104A,5,11,1975,DN,197,174,50,338,F,61,,287.3519094,350.4291579,427.3526315,,
62493,18,1,1976,DN,201,179,50,300,F,64,,254.7306601,310.6471464,378.8379835,,
65537,14,2,1950,WD,257,160,50,624,M,68,,555.042845,676.8815183,825.4652662,,
575025A,,,1986,DN,209,183,50,345,F,75,0 E,293.6841749,358.1514328,436.77004,,
575473,,,1986,DN,172,172,50,245,F,76,9 E,204.2421442,249.0757856,303.750958,,
587744,28,11,1953,WD,145,135,50,130,JF,79,,109.6311819,133.6965633,163.0445894,,
819222,4,2,1992,AC,207,205,50,320,F,82,,267.1947195,325.8472189,397.3746572,,
837553,2,10,1986,DN,203,170,50,325,F,86,0 E,278.4641049,339.5903718,414.1345998,,
837565,17,12,1954,WD,126,116,50,80,JF,86,,67.58362323,82.41905272,100.5110399,,
837625,,,1986,DN,204,155,50,297,F,86,0 E,257.8967099,314.5081828,383.5465644,,
845617,,,1986,DN,185,162,50,255,F,87,0 E,217.0680508,264.7171351,322.8257746,,
849465,30,9,1986,AC,191,170,50,290,F,88,7 E,246.2602892,300.3174259,366.2407633,,
884608,6,3,1987,AC,268,186,50,693,M,92,,608.6966165,742.3129469,905.2596914,,
884736A,16,1,1960,WD,188,133,50,290,F,92,,254.1238967,309.9071911,377.9355989,,
952097,25,9,1985,DN,207,158,50,345,F,95,0 E,299.3963858,365.1175437,445.2652972,,
968497,24,9,1985,DN,206,196,50,320,F,97,0 E,268.9370941,327.9720659,399.9659341,,
968505,24,9,1985,DN,200,169,50,295,F,97,0 E,252.4333555,307.8455555,375.4214091,,
975933,23,9,1985,DN,186,113,50,252,F,98,0 E,224.7519775,274.0877775,334.2533872,,
976864,3,10,1987,AC,211,183,50,314,F,100,11 E,267.6725462,326.4299343,398.0852858,,
976881,11,9,1984,DN,183,126,50,233,F,100,0 E,204.8532485,249.8210348,304.6597985,,
982945,10,9,1984,DN,186,155,50,283,F,103,0 E,242.648289,295.9125475,360.8689604,,
1041441,29,9,1983,DN,190,163,50,265,F,107,0 E,226.2639498,275.9316461,336.5020074,,
1042237,28,9,1983,DN,198,187,50,295,F,108,0 E,248.2182836,302.7052239,369.152712,,
1048125,26,9,1983,DN,192,166,50,276,F,110,0 E,235.3877792,287.0582673,350.0710577,,
1048125,16,7,1988,AC,189,167,50,237,F,110,,201.4744637,245.7005655,299.6348359,,
1087,21,2,1972,IC,203,172,49,273.8,F,22,,234.2007736,285.6106995,348.3057311,,
14361,18,2,1972,IC,259,270,49,668.6,M,31,,553.4621987,674.9539009,823.1145133,,
15360,6,2,1972,IC,183,125,49,199.5,F,31,,175.5684239,214.107834,261.1071147,,
29729,26,4,1971,IC,169,119,49,145.7,J,45,,127.7491781,155.7916806,189.9898543,,
30270,,2,1988,MEM,114.2,78,49,63.6,J,46,,55.97115586,68.25750715,83.24086238,,
30623,15,5,1992,AC,146,88,49,112,JF,47,,99.97494781,121.9206681,148.6837415,,
63008B,10,11,1976,DN,205,189,49,321,M,65,,271.1191248,330.6330791,403.211072,,
558111A,7,12,1978,DN,179,163,49,192,J,73,,162.4751622,198.1404417,241.634685,,
574513,8,10,1986,AC,216,178,49,397,F,75,0 E,340.9336719,415.7727705,507.0399641,,
849889,10,10,1986,AC,188,135,49,261,F,89,0 E,228.2868225,278.398564,339.5104439,,
975929,23,9,1985,DN,190,176,49,256,F,98,0 E,216.0606717,263.4886241,321.3275903,,
1033777,30,9,1983,DN,204,168,49,350,F,106,0 E,300.5993055,366.5845189,447.0542913,,
1048029A,18,9,1988,AC,198,172,49,285,F,110,,242.8938327,296.2119911,361.2341354,,
1085,21,2,1972,IC,232,172,48,549.1,M,22,,478.33215,583.3318902,711.3803539,,
1945,8,8,1992,AC,180,149,48,210,F,25,,180.2283539,219.7906755,268.0374092,,
24607,28,2,1971,IC,189,112,48,240,F,39,,214.6199603,261.731659,319.1849499,,
29759,,11,1987,AC/LG,190,133,48,245,F,45,0 E,214.9708171,262.1595331,319.7067477,,
30748,26,11,1988,CHD/AC,190,176,48,262,F,48,,221.1245937,269.6641387,328.8587057,,
33824A,20,2,1975,DN,247,234,48,695,M,58,,584.4984788,712.8030229,869.2719791,,
59168,27,4,1975,DN,210,190,48,360,?,63,,304.9423129,371.8808693,453.5132553,,
59361,5,11,1986,AC/LG,203,198,48,356,F,64,11 E,297.9973851,363.4114452,443.1846893,,
64529B,6,1,1978,DN,225,224,48,431,M,66,,359.5652978,438.4942656,534.7491044,,
557881,30,11,1953,WD,162,130,48,160,JF,72,,137.9146316,168.1885751,205.1080184,,
558097C,30,9,1986,AC,218,178,48,409,F,73,0 E,351.6946422,428.8959051,523.0437867,,
851007,30,9,1986,AC,208,113,48,348,F,90,0 E,313.9624151,382.8809941,466.9280415,,
952097,,10,1986,DN,214,155,48,363,M,95,0 E,317.1583683,386.778498,471.6810951,,
952255,24,9,1985,DN,208,122,48,310,F,95,0 E,277.517273,338.4356987,412.7264619,,
952255,1,10,1986,DN,207,125,48,303,F,95,9 E,270.4137486,329.7728641,402.1620294,,
982847,10,9,1984,DN,169,76,48,208,F,103,0 E,190.8709712,232.7694771,283.865216,,
982945,3,10,1986,DN,198,156,48,289,F,103,11 E,249.7350636,304.5549556,371.4084824,,
983037,,,1986,DN,187,170,48,331,F,103,0 E,280.1724962,341.6737758,416.6753363,,
983041,8,10,1986,DN,192,126,48,267,F,103,0 E,236.082833,287.9058939,351.1047486,,
1017405,10,9,1984,DN,204,193,48,358,F,105,0 E,301.1449888,367.2499863,447.8658369,,
1017663,16,7,1988,AC,174,112,48,214,F,105,0 E,189.6406261,231.2690562,282.0354344,,
1033273A,30,9,1983,DN,218,200,48,435,F,106,11 E,367.6845372,448.3957771,546.8241184,,
1042401,28,9,1983,DN,208,120,48,323,F,108,0 E,289.6526461,353.2349342,430.77431,,
1048113,26,9,1983,DN,205,100,48,325,F,110,0 E,296.169484,361.1822976,440.4662165,,
14365,18,2,1972,IC,191,172,47,245.6,F,31,,208.1875754,253.8872871,309.6186428,,
31777A,,2,1988,MEM,138,104,47,89.91,J,50,,78.15607391,95.31228526,116.2344942,,
32761A,,2,1988,MEM,140,125,47,96.3,J,54,,81.73655061,99.67872026,121.5594149,,
50720C,4,10,1987,AC,221,145,47,382,F,61,0 E,337.7748778,411.9205827,502.342174,,
50933,20,9,1988,AC,191,90,47,237,F,61,,216.6298851,264.1827867,322.1741301,,
51193,5,10,1987,AC,208,214,47,365,F,62,0 E,302.8259101,369.2998903,450.3657199,,
65057,5,11,1986,AC/LG,212,138,47,375,F,67,0 E,331.887774,404.7411878,493.5868144,,
587697,9,10,1986,AC,172,90,47,225,F,78,0 E,203.7270053,248.4475675,302.9848384,,
589855,15,1,1951,WD,140,90,47,90,J,80,,79.76698484,97.27681078,118.630257,,
835584,17,12,1954,WD,130,122,47,80,JF,85,,67.3811234,82.17210171,100.2098801,,
884736A,30,12,1957,WD,164,144,47,190,F,92,,161.6718053,197.1607381,240.4399245,,
3007,18,2,1972,IC,197,158,46,251.6,F,28,,216.8871239,264.4964926,322.5566983,,
30237,9,11,1988,MEM,136.1,114,46,132.84,J,46,,113.815468,138.7993512,169.2675015,,
30257,8,6,1971,IC,175,154,46,175,JM,46,,148.8589212,181.5352697,221.3844753,,
32257,15,7,1988,AC,204,130,46,362,F,51,0 E,321.1587595,391.6570238,477.6305169,,
851007,26,9,1985,DN,212,113,46,340,F,90,0 E,307.3120191,374.7707549,457.037506,,
851519,25,9,1985,DN,192,144,46,305,F,90,0 E,265.2941176,323.5294118,394.5480631,,
851761,13,5,1992,AC,187,142,46,234,F,90,,203.2070389,247.8134621,302.2115392,,
881664,17,12,1954,WD,192,170,46,230,M,92,,195.4634319,238.3700389,290.6951693,,
950303A,10,9,1984,DN,204,122,46,373,F,93,0 E,333.2312981,406.3796318,495.5849168,,
976864,18,12,1954,WD,160,143,46,170,F,99,,144.2690815,175.9379043,214.5584198,,
980769,11,9,1984,DN,207,188,46,368,F,101,9 E,311.537093,379.9232841,463.3210782,,
983057,18,12,1954,WD,190,143,46,220,F,103,,191.2723214,233.2589286,284.462108,,
1016889,10,9,1984,DN,208,105,46,333,F,105,0 E,302.5243952,368.9321893,449.917304,,
1034237,29,9,1983,DN,206,162,46,340,F,107,15 E,293.8805054,358.3908602,437.0620246,,
1046457,27,9,1983,DN,206,85,46,355,F,109,0 E,327.9926608,399.9910498,487.7939631,,
1048029,26,9,1983,DN,194,167,46,255,F,110,0 E,217.6170458,265.3866412,323.6422453,,
17A,7,8,1992,AC,221,210,45,490,M,18,,411.8948984,502.3108517,612.5742094,,
1885,6,11,1992,AC,162,159,45,165,JF,25,,137.9758962,168.263288,205.1991317,,
9245,18,2,1971,IC,223,168,45,381,F,28,,331.2068405,403.9107811,492.5741233,,
33536,16,5,1950,WD,165,157,45,170,J,55,,142.8714213,174.2334406,212.4798056,,
33821A,15,2,1950,WD,203,160,45,260,F,57,,224.6635772,273.9799723,334.1219174,,
50933,5,10,1987,AC,187,90,45,245,F,61,7 E,223.531324,272.5991757,332.4380191,,
64561,6,11,1986,AC/LG,170,155,45,236,F,66,0 E,199.6702715,243.5003311,296.9516232,,
558641,,,1986,DN,215,191,45,394,F,74,0 E,334.6696159,408.1336779,497.7239974,,
583457,,,1986,DN,203,177,45,342,F,77,0 E,291.3123564,355.2589712,433.2426478,,
583485,,10,1986,DN,193,138,45,304,F,77,0 E,266.0393513,324.4382333,395.6563821,,
588832,29,11,1953,WD,130,74,45,82,J,79,,73.63547251,89.79935672,109.5114106,,
589809,,,1986,DN,192,175,45,245,F,80,0 E,207.2955385,252.7994372,308.2919966,,
836669,3,10,1986,DN,206,130,45,330,F,85,8 E,293.0900713,357.4269162,435.8864832,,
848945,,10,1986,DN,194,95,45,284,F,88,0 E,258.7178377,315.5095581,384.7677538,,
851761,25,9,1985,DN,183,145,45,200,F,90,0 E,172.6938891,210.6023038,256.8320778,,
983069,18,12,1954,WD,193,151,45,300,F,103,,259.4864508,316.4468912,385.9108429,,
1017841A,9,9,1984,DN,195,114,45,223,F,106,0 E,199.7020009,243.5390255,296.9988116,,
1034045,30,9,1983,DN,198,196,45,360,F,107,0 E,300.6160579,366.6049487,447.0792057,,
31A,,,1986,DN,194,189,44,312,F,18,,261.2161066,318.5562275,388.4832043,,
1085,30,9,1987,AC,181,163,44,220,J,22,,186.4863293,227.4223528,277.3443327,,
1728,21,2,1972,IC,142,117,44,86.5,J,24,,74.28569704,90.59231347,110.4784311,,
2032,1,3,1988,MEM,137.3,141,44,123.33,J,26,,102.3541328,124.8221131,152.2220892,,
17441A,4,10,1987,AC,191,188,44,226,F,33,,188.896537,230.3616305,280.9288177,,
17745,12,5,1992,AC,203,183,44,264,F,34,2+eggs,223.7485721,272.8641123,332.7611125,,
30269,20,11,1987,AC/LG,191,189,44,265,F,46,8 E,221.3004721,269.8786245,329.1202738,,
32817,16,5,1950,WD,280,205,44,978,M,55,,853.325779,1040.641194,1269.074627,,
33855,9,10,1987,AC,201,196,44,285,F,58,0 E,238.5750893,290.9452309,354.8112572,,
50479,5,10,1987,AC,193,124,44,235,F,61,0 E,208.2940949,254.0171889,309.7770596,,
55840,24,9,1985,DN,227,145,44,400,F,62,0 E,354.7766121,432.6544049,527.6273231,,
557629,30,11,1953,WD,228,209,44,360,F,72,,304.3298969,371.1340206,452.6024642,,
586769,28,11,1953,WD,195,92,44,290,F,78,,265.045986,323.2268122,394.1790392,,
837561,2,10,1986,DN,205,105,44,361,F,86,11 E,327.5232324,399.4185761,487.0958245,,
851961,25,9,1985,DN,192,159,44,270,F,91,0 E,231.7083903,282.5712077,344.5990338,,
947200,17,12,1954,WD,263,190,44,600,M,93,,524.3992838,639.5113217,779.8918557,,
1034209,29,9,1983,DN,200,115,44,320,F,107,0 E,287.0611636,350.0745898,426.9202314,,
1375,7,11,1992,AC,149,75,43,105,JM,22,,95.4156919,116.3605999,141.9031706,,
17887,14,5,1992,AC,111,66,43,68,JF,34,,60.78727166,74.13081909,90.40343792,,
26401,19,11,1971,IC,271,150,43,690,M,42,,621.3665534,757.7640896,924.1025483,,
29472,20,4,1971,IC,197,118,43,224.5,F,44,,200.5303417,244.5491972,298.2307283,,
30749,25,4,1971,IC,223,207,43,364.7,M?,48,,307.7017617,375.2460509,457.6171352,,
32223,15,7,1988,AC,223,196,43,345,F,50,,293.5183525,357.9492103,436.5234272,,
32768C,11,5,1992,AC,252,510,43,600,M,54,,427.3916968,521.2093863,635.6212028,,
33536A,4,2,1972,IC,212,140,43,269.5,F,56,,238.1199312,290.3901601,354.1343415,,
51135,,,1987,AC,199,127,43,290,F,61,12 E,257.2392493,313.7064015,382.5687823,,
558111,16,5,1978,DN,268,262,43,687,M,73,,574.8526529,701.0398206,854.9266104,,
558112B,13,1,1978,DN,255,244,43,633,M,73,,531.5092542,648.1820173,790.4658748,,
845375,,,1986,DN,197,154,43,271,F,87,0 E,234.429367,285.889472,348.6456976,,
851969,17,12,1954,WD,158,133,43,160,JF,91,,136.9885135,167.0591628,203.7306863,,
952305,24,9,1985,DN,178,82,43,205,F,96,0 E,187.7408793,228.9522919,279.210112,,
968253,24,9,1985,DN,220,170,43,385,F,97,0 E,333.5635697,406.7848411,496.0790745,,
976441,13,5,1992,AC,198,153,43,282,F,99,4 E,244.3244848,297.9566888,363.3618156,,
976893,,,1986,DN,187,82,43,315,F,100,0 E,289.6535539,353.2360413,430.7756601,,
1042225A,,4,1988,AC,188,166,43,257,F,108,,218.4994786,266.4627788,324.9546082,,
