"","JULDAY","TIME","D0cm","D1.5cm","D3.5cm","D5cm","D10cm","D15cm","D30cm","D60cm","D100cm","D200cm"
"5369",224,960,5.24450635910034,5.48465728759766,5.61777067184448,5.63170337677002,5.20966005325317,4.54520082473755,2.82898879051208,3.1246337890625,3.77213335037231,5.15054798126221
"5370",224,1020,3.16347622871399,3.63816857337952,4.10701513290405,4.3553581237793,4.630934715271,4.45595359802246,3.03142786026001,3.1356406211853,3.77082991600037,5.15054798126221
"5371",224,1080,1.93330585956573,2.37177467346191,2.87573385238647,3.19138383865356,3.8693208694458,4.09961938858032,3.175372838974,3.1523962020874,3.7697548866272,5.15054798126221
"5372",224,1140,1.21899437904358,1.61883175373077,2.09803080558777,2.41564226150513,3.21296834945679,3.6450617313385,3.25046753883362,3.1720929145813,3.76896524429321,5.15054798126221
"5373",224,1200,0.732189774513245,1.0737407207489,1.54314482212067,1.84754681587219,2.67821574211121,3.20851874351501,3.26495790481567,3.19210171699524,3.76847767829895,5.15054798126221
"5374",224,1260,0.318568825721741,0.667788088321686,1.10095405578613,1.40023982524872,2.23563241958618,2.8209285736084,3.23296284675598,3.21041822433472,3.76827549934387,5.15054798126221
"5375",224,1320,-0.0394750460982323,0.35025817155838,0.735492646694183,1.03449618816376,1.86365056037903,2.48264050483704,3.16750240325928,3.22568297386169,3.76831817626953,5.15054798126221
"5376",224,1380,-0.266539126634598,0.0483159981667995,0.445764511823654,0.726093232631683,1.54712331295013,2.18696260452271,3.07893037796021,3.23705840110779,3.76855134963989,5.15054798126221
"5377",225,0,-0.519349634647369,-0.171845719218254,0.187683597207069,0.466833978891373,1.27461683750153,1.92675185203552,2.97507929801941,3.24409651756287,3.76891207695007,5.15054798126221
"5378",225,60,-0.872793436050415,-0.553823947906494,-0.146967098116875,0.14185106754303,0.997804582118988,1.68632590770721,2.86144304275513,3.24662685394287,3.76933312416077,5.15054798126221
"5379",225,120,-1.01956653594971,-0.727816224098206,-0.350007265806198,-0.0778609290719032,0.755524098873138,1.45515322685242,2.74048566818237,3.24463033676147,3.76974964141846,5.15054798126221
